7.810530944390312	7.910163960787071
7.813896909981464	7.852705682337695
7.817043476880919	7.78686632804721
7.814756326921724	7.973036323013675
7.820400175328109	7.884215865329879
7.81553003647307	7.820602681985438
7.816130030782577	7.8771764862651095
7.821153853791961	7.79917351294247
7.812449254410341	7.795359881635111
7.813662034305195	7.863101113134491
7.822913772770677	7.899489628728886
7.823354129782219	7.884562320740289
7.820106404249745	7.860279036287055
7.82111031074442	7.872520298971247
7.8093279665323525	7.841447615185155
7.817124189384066	7.770124709116012
7.8109659024764015	7.729803819811046
7.823102234327914	7.853322599916196
7.812321042796566	8.02782453677513
7.809215819245714	7.908769147922984
7.818158614255104	7.8376776081223865
7.823302322569099	7.763005632081514
7.816849654957482	7.878535545567054
7.807418662133121	7.910767797093756
7.819040401960428	7.904325381147066
7.817684850718658	7.776620769270097
7.809426371908005	7.992697649778606
7.812839606115316	7.899385342003176
7.819049547861715	7.899437316616457
7.811299156884538	7.836458753318488
7.806757627138132	7.792695162769947
7.814823976792347	7.842109507334291
7.816208060441107	7.797473961870848
7.809890805603469	7.889964595356032
7.825668219520552	7.868295202457298
7.815631049568377	8.007736701712183
7.817958273703319	7.818142622756147
7.8183729391602705	7.849352088158222
7.815268180424788	7.886136719243515
7.8199684485076935	7.912507993015329
7.8216869713183454	7.887222892251162
7.819122351584796	7.98444464651693
7.814848962393576	7.855328388354188
7.819486255194551	7.816638067519965
7.815393217209857	7.847716020495208
7.8134323400002526	7.8363399007366095
7.818393787111259	7.8475576351475205
7.815095530871284	7.8694761541126645
7.814502582853677	7.776508921879397
7.8175040249399625	7.974862324139869
7.809667839382329	7.890773655495988
7.823604074042019	7.771896900732811
7.815834812548316	7.904338349542925
7.817234296097413	7.89851044138442
7.823303670968402	7.767725145774785
7.813346595058714	7.82168832641541
7.820898377037317	7.795538754945535
7.811625066353156	7.766395842314848
7.815231388007717	7.906666820807814
7.812549924906772	7.791040106151073
7.818426226394989	7.877731646229281
7.8097720162848505	7.857331242794921
7.818449699430095	7.835929519407636
7.812997435622398	7.902339418388921
7.819478319055383	7.818644672595872
7.798796464020589	7.964004346905321
7.813892741012851	7.86903218866804
7.817582740810943	7.768585951230572
7.821352184180383	7.752854052359894
7.811634436724879	7.933093812966342
7.81702086169656	7.898997533401151
7.811678706667977	7.8944023754630965
